,Document_ID,Token_ID,Token_Name,Count_for_Doc,TF_IDF_for_Doc,Token_Freq_per_Docs,IDF_for_Token
15305,1,5305,level data,2,0.000979419,0.000516262,1.336472237
15313,1,5313,level total,1,0.000571474,0.000258131,1.559615788
15318,1,5318,lewis,1,0.000489709,0.000258131,1.336472237
15327,1,5327,library,1,0.000422903,0.000258131,1.15415068
15329,1,5329,lie,2,0.001142947,0.000516262,1.559615788
15340,1,5340,lifetime,3,0.001714421,0.000774393,1.559615788
15341,1,5341,lifetime risk,3,0.001714421,0.000774393,1.559615788
15345,1,5345,likelihood,1,0.000489709,0.000258131,1.336472237
15347,1,5347,likely rounding,10,0.008254563,0.002581311,2.252762968
15348,1,5348,likewise,5,0.002857368,0.001290656,1.559615788
15352,1,5352,limb,6,0.002938257,0.001548787,1.336472237
15353,1,5353,limb ischemia,6,0.003428842,0.001548787,1.559615788
15357,1,5357,limit english,1,0.000571474,0.000258131,1.559615788
15361,1,5361,limitation epc,7,0.005778194,0.001806918,2.252762968
15362,1,5362,limitation review,3,0.002030658,0.000774393,1.84729786
15364,1,5364,limited data,2,0.000979419,0.000516262,1.336472237
15367,1,5367,limited number,1,0.000676886,0.000258131,1.84729786
15368,1,5368,limited reporting,2,0.001353772,0.000516262,1.84729786
15369,1,5369,limited study,1,0.000571474,0.000258131,1.559615788
15370,1,5370,limiting,2,0.001142947,0.000516262,1.559615788
15375,1,5375,linked,2,0.000979419,0.000516262,1.336472237
15380,1,5380,lipid abi,5,0.004127281,0.001290656,2.252762968
15387,1,5387,lipid level,9,0.004407385,0.00232318,1.336472237
15389,1,5389,lipid lowering,8,0.003383227,0.002065049,1.15415068
15399,1,5399,lipoprotein,7,0.002960323,0.001806918,1.15415068
15402,1,5402,lipoprotein cholesterol,1,0.000489709,0.000258131,1.336472237
15409,1,5409,list,4,0.001958838,0.001032525,1.336472237
15410,1,5410,listed,14,0.006855933,0.003613836,1.336472237
15411,1,5411,liter,1,0.000676886,0.000258131,1.84729786
15413,1,5413,literature flow,2,0.001142947,0.000516262,1.559615788
15414,1,5414,literature search,10,0.005714736,0.002581311,1.559615788
15417,1,5417,live,1,0.000489709,0.000258131,1.336472237
15418,1,5418,lived,1,0.000571474,0.000258131,1.559615788
15421,1,5421,living,1,0.000422903,0.000258131,1.15415068
15425,1,5425,ll,1,0.000422903,0.000258131,1.15415068
15427,1,5427,lloyd,2,0.000979419,0.000516262,1.336472237
15428,1,5428,lloyd jones,2,0.001142947,0.000516262,1.559615788
15429,1,5429,lm,2,0.000845807,0.000516262,1.15415068
15435,1,5435,located,1,0.000571474,0.000258131,1.559615788
15436,1,5436,location,2,0.000979419,0.000516262,1.336472237
15444,1,5444,london,1,0.000571474,0.000258131,1.559615788
15448,1,5448,longer statistically,2,0.001142947,0.000516262,1.559615788
15457,1,5457,low ankle,1,0.000676886,0.000258131,1.84729786
15460,1,5460,low density,3,0.00126871,0.000774393,1.15415068
15461,1,5461,low dos,2,0.001142947,0.000516262,1.559615788
15462,1,5462,low dose,32,0.013532906,0.008260196,1.15415068
15472,1,5472,low moderate,1,0.000489709,0.000258131,1.336472237
15473,1,5473,low risk,7,0.003427966,0.001806918,1.336472237
15477,1,5477,lower dos,4,0.002285895,0.001032525,1.559615788
15482,1,5482,lower risk,7,0.002960323,0.001806918,1.15415068
15485,1,5485,lowering,11,0.004651937,0.002839442,1.15415068
15488,1,5488,lowering therapy,3,0.001469128,0.000774393,1.336472237
15489,1,5489,lowering treatment,4,0.001958838,0.001032525,1.336472237
15490,1,5490,lowest,8,0.003917676,0.002065049,1.336472237
15493,1,5493,lp,1,0.000422903,0.000258131,1.15415068
15501,1,5501,lung,3,0.00126871,0.000774393,1.15415068
15502,1,5502,lung blood,3,0.001469128,0.000774393,1.336472237
15506,1,5506,lvh,7,0.005778194,0.001806918,2.252762968
15514,1,5514,ma individual,1,0.000676886,0.000258131,1.84729786
15515,1,5515,ma study,1,0.000676886,0.000258131,1.84729786
15520,1,5520,macular,8,0.005415088,0.002065049,1.84729786
15521,1,5521,macular degeneration,7,0.005778194,0.001806918,2.252762968
15527,1,5527,magnitude,1,0.000489709,0.000258131,1.336472237
15534,1,5534,mainly,3,0.001714421,0.000774393,1.559615788
15538,1,5538,maintenance,1,0.000571474,0.000258131,1.559615788
15539,1,5539,major adverse,2,0.000979419,0.000516262,1.336472237
15540,1,5540,major bleeding,24,0.013715368,0.006195147,1.559615788
15541,1,5541,major cardiovascular,4,0.002707544,0.001032525,1.84729786
15542,1,5542,major coronary,5,0.00338443,0.001290656,1.84729786
15543,1,5543,major cv,7,0.004738202,0.001806918,1.84729786
15544,1,5544,major cvd,9,0.005143263,0.00232318,1.559615788
15545,1,5545,major gi,92,0.062273509,0.023748064,1.84729786
15546,1,5546,major limitation,2,0.001353772,0.000516262,1.84729786
15548,1,5548,make,11,0.004651937,0.002839442,1.15415068
15551,1,5551,making,9,0.00380613,0.00232318,1.15415068
15552,1,5552,making difficult,3,0.002030658,0.000774393,1.84729786
15554,1,5554,male,38,0.016070326,0.009808983,1.15415068
15555,1,5555,male female,14,0.006855933,0.003613836,1.336472237
15556,1,5556,male physician,5,0.004127281,0.001290656,2.252762968
15560,1,5560,malta,1,0.000676886,0.000258131,1.84729786
15566,1,5566,managed,1,0.000422903,0.000258131,1.15415068
15576,1,5576,manson,1,0.000571474,0.000258131,1.559615788
15577,1,5577,manson je,1,0.000571474,0.000258131,1.559615788
15578,1,5578,mantel,8,0.00660365,0.002065049,2.252762968
15579,1,5579,mantel haenszel,8,0.00660365,0.002065049,2.252762968
15580,1,5580,manual,2,0.000845807,0.000516262,1.15415068
15581,1,5581,mar,20,0.00979419,0.005162623,1.336472237
15583,1,5583,mar pmid,19,0.01568367,0.004904491,2.252762968
15588,1,5588,march,4,0.002285895,0.001032525,1.559615788
15598,1,5598,mark,1,0.000489709,0.000258131,1.336472237
15599,1,5599,marked,1,0.000422903,0.000258131,1.15415068
15613,1,5613,mass,5,0.002114517,0.001290656,1.15415068
15614,1,5614,mass index,5,0.002114517,0.001290656,1.15415068
15618,1,5618,matched,3,0.001469128,0.000774393,1.336472237
15620,1,5620,material,3,0.00126871,0.000774393,1.15415068
15630,1,5630,mc et,2,0.001142947,0.000516262,1.559615788
15638,1,5638,md agency,7,0.004000316,0.001806918,1.559615788
15640,1,5640,md mph,2,0.000979419,0.000516262,1.336472237
15641,1,5641,md national,1,0.000571474,0.000258131,1.559615788
15645,1,5645,meade,5,0.00338443,0.001290656,1.84729786
15646,1,5646,meade tw,4,0.002707544,0.001032525,1.84729786
15648,1,5648,mean age,5,0.002448547,0.001290656,1.336472237
15650,1,5650,mean followup,34,0.023014123,0.008776458,1.84729786
15651,1,5651,mean hdl,6,0.004952738,0.001548787,2.252762968
15653,1,5653,mean ldl,1,0.000489709,0.000258131,1.336472237
15654,1,5654,mean nr,5,0.004127281,0.001290656,2.252762968
15655,1,5655,mean sbp,4,0.002707544,0.001032525,1.84729786
15656,1,5656,mean sd,1,0.000489709,0.000258131,1.336472237
15657,1,5657,mean se,2,0.001353772,0.000516262,1.84729786
15658,1,5658,mean tc,5,0.002857368,0.001290656,1.559615788
15659,1,5659,mean year,5,0.002857368,0.001290656,1.559615788
15664,1,5664,measure,7,0.002960323,0.001806918,1.15415068
15672,1,5672,measured,4,0.001691613,0.001032525,1.15415068
15675,1,5675,measurement equal,1,0.000571474,0.000258131,1.559615788
15678,1,5678,mechanism action,4,0.002707544,0.001032525,1.84729786
15681,1,5681,med feb,3,0.002030658,0.000774393,1.84729786
15682,1,5682,med jan,5,0.004127281,0.001290656,2.252762968
15683,1,5683,med jul,3,0.002030658,0.000774393,1.84729786
15685,1,5685,med pmid,1,0.000571474,0.000258131,1.559615788
15688,1,5688,median,36,0.020573051,0.009292721,1.559615788
15689,1,5689,median abbreviation,2,0.001353772,0.000516262,1.84729786
15690,1,5690,median iqr,7,0.005778194,0.001806918,2.252762968
15691,1,5691,median year,4,0.002285895,0.001032525,1.559615788
15693,1,5693,medical care,2,0.001142947,0.000516262,1.559615788
15695,1,5695,medical doctor,12,0.009905476,0.003097574,2.252762968
15696,1,5696,medical journal,1,0.000571474,0.000258131,1.559615788
15697,1,5697,medical record,3,0.001714421,0.000774393,1.559615788
15700,1,5700,medicare,3,0.00126871,0.000774393,1.15415068
15703,1,5703,medication use,7,0.003427966,0.001806918,1.336472237
15706,1,5706,medicine pmid,2,0.001353772,0.000516262,1.84729786
15710,1,5710,medium,5,0.002114517,0.001290656,1.15415068
15713,1,5713,medline,6,0.003428842,0.001548787,1.559615788
15714,1,5714,medline daily,1,0.000571474,0.000258131,1.559615788
15715,1,5715,medline process,1,0.000571474,0.000258131,1.559615788
15716,1,5716,medline pubmed,2,0.001142947,0.000516262,1.559615788
15717,1,5717,medline revision,1,0.000676886,0.000258131,1.84729786
15718,1,5718,medullary,7,0.005778194,0.001806918,2.252762968
15719,1,5719,medullary syndrome,6,0.004952738,0.001548787,2.252762968
15720,1,5720,meet,1,0.000422903,0.000258131,1.15415068
15721,1,5721,meeting,1,0.000489709,0.000258131,1.336472237
15723,1,5723,meier,5,0.002857368,0.001290656,1.559615788
15724,1,5724,meier curve,5,0.004127281,0.001290656,2.252762968
15727,1,5727,men african,7,0.005778194,0.001806918,2.252762968
15728,1,5728,men age,9,0.006091974,0.00232318,1.84729786
15729,1,5729,men event,14,0.011556388,0.003613836,2.252762968
15734,1,5734,men showed,6,0.004952738,0.001548787,2.252762968
15736,1,5736,men woman,107,0.045250656,0.027620031,1.15415068
15737,1,5737,men year,1,0.000422903,0.000258131,1.15415068
15739,1,5739,menopausal,3,0.002030658,0.000774393,1.84729786
15749,1,5749,mesa,5,0.002448547,0.001290656,1.336472237
15753,1,5753,mesa cohort,2,0.001353772,0.000516262,1.84729786
15757,1,5757,mesa multi,1,0.000571474,0.000258131,1.559615788
15764,1,5764,mesh,40,0.027075439,0.010325245,1.84729786
15765,1,5765,mesh coronary,4,0.003301825,0.001032525,2.252762968
15766,1,5766,mesh myocardial,5,0.004127281,0.001290656,2.252762968
15767,1,5767,mesh noexp,16,0.013207301,0.004130098,2.252762968
15771,1,5771,met inclusion,4,0.002285895,0.001032525,1.559615788
15773,1,5773,meta regression,2,0.001353772,0.000516262,1.84729786
15785,1,5785,method,27,0.01141839,0.006969541,1.15415068
15786,1,5786,method appendix,2,0.001142947,0.000516262,1.559615788
15788,1,5788,method scope,3,0.002030658,0.000774393,1.84729786
15791,1,5791,methodological,5,0.002114517,0.001290656,1.15415068
15792,1,5792,methodological intervention,4,0.002707544,0.001032525,1.84729786
15793,1,5793,methodology,2,0.000845807,0.000516262,1.15415068
15802,1,5802,mg daily,20,0.013537719,0.005162623,1.84729786
15803,1,5803,mg day,26,0.012732447,0.006711409,1.336472237
15804,1,5804,mg dl,36,0.017629542,0.009292721,1.336472237
15807,1,5807,mg le,8,0.00660365,0.002065049,2.252762968
15808,1,5808,mg mg,3,0.001469128,0.000774393,1.336472237
15809,1,5809,mg milligram,2,0.001353772,0.000516262,1.84729786
15812,1,5812,mi chd,5,0.00338443,0.001290656,1.84729786
15813,1,5813,mi coronary,299,0.170870621,0.077181208,1.559615788
15814,1,5814,mi cva,1,0.000676886,0.000258131,1.84729786
15815,1,5815,mi event,5,0.00338443,0.001290656,1.84729786
15816,1,5816,mi fatal,8,0.005415088,0.002065049,1.84729786
15818,1,5818,mi myocardial,21,0.012000947,0.005420754,1.559615788
15819,1,5819,mi nonfatal,17,0.011507061,0.004388229,1.84729786
15820,1,5820,mi stroke,46,0.026287788,0.011874032,1.559615788
15821,1,5821,mi total,10,0.008254563,0.002581311,2.252762968
15822,1,5822,mi unstable,8,0.00660365,0.002065049,2.252762968
15823,1,5823,mi year,2,0.001353772,0.000516262,1.84729786
15825,1,5825,microvascular,3,0.001714421,0.000774393,1.559615788
15828,1,5828,mid,2,0.000979419,0.000516262,1.336472237
15829,1,5829,middle,3,0.00126871,0.000774393,1.15415068
15831,1,5831,middle aged,1,0.000422903,0.000258131,1.15415068
15839,1,5839,miller,2,0.000845807,0.000516262,1.15415068
15840,1,5840,milligram,3,0.002030658,0.000774393,1.84729786
15842,1,5842,million,4,0.002285895,0.001032525,1.559615788
15843,1,5843,million individual,1,0.000571474,0.000258131,1.559615788
15850,1,5850,mineral,1,0.000571474,0.000258131,1.559615788
15853,1,5853,minimum,5,0.002114517,0.001290656,1.15415068
15854,1,5854,ministry,2,0.001353772,0.000516262,1.84729786
15855,1,5855,ministry health,2,0.001353772,0.000516262,1.84729786
15858,1,5858,minnesota,1,0.000489709,0.000258131,1.336472237
15859,1,5859,minor,3,0.00126871,0.000774393,1.15415068
15861,1,5861,minus,1,0.000571474,0.000258131,1.559615788
15874,1,5874,mixed result,5,0.00338443,0.001290656,1.84729786
15876,1,5876,mj et,2,0.000845807,0.000516262,1.15415068
15877,1,5877,mk,1,0.000422903,0.000258131,1.15415068
15881,1,5881,mm hg,18,0.008814771,0.00464636,1.336472237
15887,1,5887,mmol,6,0.003428842,0.001548787,1.559615788
15888,1,5888,mmwr,2,0.001142947,0.000516262,1.559615788
15889,1,5889,mmwr morb,2,0.001142947,0.000516262,1.559615788
15890,1,5890,mn,2,0.001142947,0.000516262,1.559615788
15902,1,5902,model calibration,1,0.000676886,0.000258131,1.84729786
15903,1,5903,model derivation,5,0.00338443,0.001290656,1.84729786
15907,1,5907,model discrimination,1,0.000676886,0.000258131,1.84729786
15910,1,5910,model fit,1,0.000676886,0.000258131,1.84729786
15912,1,5912,model ha,1,0.000676886,0.000258131,1.84729786
15913,1,5913,model include,1,0.000676886,0.000258131,1.84729786
15918,1,5918,model nontraditional,1,0.000676886,0.000258131,1.84729786
15919,1,5919,model outcome,13,0.008799518,0.003355705,1.84729786
15923,1,5923,model predicting,1,0.000676886,0.000258131,1.84729786
15926,1,5926,model statistic,1,0.000676886,0.000258131,1.84729786
15933,1,5933,model wa,1,0.000676886,0.000258131,1.84729786
15940,1,5940,moderate,13,0.005497743,0.003355705,1.15415068
15947,1,5947,moderate risk,1,0.000676886,0.000258131,1.84729786
15952,1,5952,modest,10,0.004229033,0.002581311,1.15415068
15953,1,5953,modest reduction,3,0.002030658,0.000774393,1.84729786
15954,1,5954,modestly,1,0.000571474,0.000258131,1.559615788
15957,1,5957,modifiable,3,0.001469128,0.000774393,1.336472237
15958,1,5958,modifiable risk,2,0.001142947,0.000516262,1.559615788
15959,1,5959,modification,16,0.006766453,0.004130098,1.15415068
15960,1,5960,modification based,4,0.002707544,0.001032525,1.84729786
15962,1,5962,modified,5,0.002114517,0.001290656,1.15415068
15964,1,5964,modify,3,0.001469128,0.000774393,1.336472237
15973,1,5973,monica,3,0.002030658,0.000774393,1.84729786
15997,1,5997,morb,2,0.001142947,0.000516262,1.559615788
15998,1,5998,morb mortal,2,0.001142947,0.000516262,1.559615788
15999,1,5999,morbidity mortality,2,0.000845807,0.000516262,1.15415068
16002,1,6002,morimoto,5,0.002857368,0.001290656,1.559615788
16007,1,6007,mortal,2,0.000979419,0.000516262,1.336472237
16009,1,6009,mortal wkly,2,0.001142947,0.000516262,1.559615788
16010,1,6010,mortality age,2,0.001142947,0.000516262,1.559615788
16012,1,6012,mortality cause,7,0.004000316,0.001806918,1.559615788
16014,1,6014,mortality cv,1,0.000676886,0.000258131,1.84729786
16015,1,6015,mortality cvd,3,0.001714421,0.000774393,1.559615788
16016,1,6016,mortality diabetes,3,0.001714421,0.000774393,1.559615788
16018,1,6018,mortality event,6,0.004952738,0.001548787,2.252762968
16020,1,6020,mortality harm,2,0.001353772,0.000516262,1.84729786
16022,1,6022,mortality ig,12,0.009905476,0.003097574,2.252762968
16025,1,6025,mortality major,22,0.018160038,0.005678885,2.252762968
16027,1,6027,mortality morbidity,3,0.001714421,0.000774393,1.559615788
16028,1,6028,mortality nonfatal,3,0.002030658,0.000774393,1.84729786
16029,1,6029,mortality nr,5,0.004127281,0.001290656,2.252762968
16031,1,6031,mortality outcome,5,0.002857368,0.001290656,1.559615788
16032,1,6032,mortality patient,2,0.000845807,0.000516262,1.15415068
16037,1,6037,mortality rr,2,0.001353772,0.000516262,1.84729786
16039,1,6039,mortality sorted,9,0.007429107,0.00232318,2.252762968
16040,1,6040,mortality stroke,2,0.001142947,0.000516262,1.559615788
16041,1,6041,mortality trial,6,0.004061316,0.001548787,1.84729786
16043,1,6043,mortality wa,2,0.001142947,0.000516262,1.559615788
16045,1,6045,mortality year,3,0.001714421,0.000774393,1.559615788
16054,1,6054,mozaffarian,1,0.000489709,0.000258131,1.336472237
16056,1,6056,mph,5,0.002448547,0.001290656,1.336472237
16061,1,6061,mt,1,0.000422903,0.000258131,1.15415068
16064,1,6064,mucosa,1,0.000676886,0.000258131,1.84729786
16065,1,6065,multi,4,0.001691613,0.001032525,1.15415068
16066,1,6066,multi ethnic,1,0.000422903,0.000258131,1.15415068
16071,1,6071,multiethnic,4,0.002707544,0.001032525,1.84729786
16072,1,6072,multifactorial,1,0.000571474,0.000258131,1.559615788
16074,1,6074,multiple,12,0.00507484,0.003097574,1.15415068
16076,1,6076,multiple comparison,6,0.004061316,0.001548787,1.84729786
16077,1,6077,multiple risk,2,0.000979419,0.000516262,1.336472237
16078,1,6078,multivariate,3,0.001469128,0.000774393,1.336472237
16093,1,6093,mv,1,0.000489709,0.000258131,1.336472237
16101,1,6101,myocardial,60,0.025374199,0.015487868,1.15415068
16103,1,6103,myocardial infarction,38,0.016070326,0.009808983,1.15415068
16104,1,6104,myocardial ischemia,6,0.002938257,0.001548787,1.336472237
16106,1,6106,myocardial reperfusion,4,0.003301825,0.001032525,2.252762968
16107,1,6107,myocardial stunning,5,0.004127281,0.001290656,2.252762968
16108,1,6108,na applicable,5,0.00338443,0.001290656,1.84729786
16109,1,6109,na aspirin,10,0.008254563,0.002581311,2.252762968
16110,1,6110,na cause,5,0.004127281,0.001290656,2.252762968
16111,1,6111,na cvd,7,0.005778194,0.001806918,2.252762968
16112,1,6112,na fatal,46,0.03797099,0.011874032,2.252762968
16113,1,6113,na hemorrhagic,5,0.004127281,0.001290656,2.252762968
16114,1,6114,na ig,13,0.010730932,0.003355705,2.252762968
16115,1,6115,na major,7,0.005778194,0.001806918,2.252762968
16116,1,6116,na na,121,0.081903202,0.031233867,1.84729786
16117,1,6117,na nonfatal,36,0.029716427,0.009292721,2.252762968
16118,1,6118,na nr,7,0.004738202,0.001806918,1.84729786
16119,1,6119,na study,7,0.005778194,0.001806918,2.252762968
16120,1,6120,na total,7,0.005778194,0.001806918,2.252762968
16121,1,6121,na trial,15,0.012381844,0.003871967,2.252762968
16123,1,6123,narrowing,1,0.000676886,0.000258131,1.84729786
16124,1,6124,nasal,6,0.004061316,0.001548787,1.84729786
16133,1,6133,national center,1,0.000571474,0.000258131,1.559615788
16134,1,6134,national cholesterol,2,0.001142947,0.000516262,1.559615788
16136,1,6136,national heart,3,0.001469128,0.000774393,1.336472237
16137,1,6137,national institute,10,0.004229033,0.002581311,1.15415068
16139,1,6139,national registry,1,0.000571474,0.000258131,1.559615788
16140,1,6140,nationally,1,0.000422903,0.000258131,1.15415068
16141,1,6141,nationally representative,1,0.000422903,0.000258131,1.15415068
16142,1,6142,nationwide,3,0.001714421,0.000774393,1.559615788
16143,1,6143,native,4,0.002707544,0.001032525,1.84729786
16148,1,6148,nature,1,0.000422903,0.000258131,1.15415068
16152,1,6152,nc,2,0.001142947,0.000516262,1.559615788
16155,1,6155,ncep,1,0.000571474,0.000258131,1.559615788
16161,1,6161,nct,1,0.000571474,0.000258131,1.559615788
